"PRS1_1" "PRS1_2" "PRS1_3" "PRS2_1" "PRS2_2" "PRS2_3" "PRMG_1" "PRMG_2" "PRMG_3" "PRB_1" "PRB_2" "PRB_3"
"Solyc01g109720.3" 30 8 7 0 15 0 1 2 12 0 2 1
"Solyc01g109730.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g109740.3" 0 0 0 0 0 0 0 0 0 0 0 2
"Solyc01g109750.2" 48 29 30 16 8 4 0 0 0 0 0 0
"Solyc01g109760.3" 35 34 21 20 28 12 32 30 50 4 3 7
"Solyc01g109770.3" 606 547 374 387 281 306 205 305 397 176 228 218
"Solyc01g109780.3" 324 302 124 286 212 180 135 195 258 405 362 369
"Solyc01g109790.3" 5764 6378 3202 4544 2084 2803 577 925 1096 10 7 7
"Solyc01g109800.2" 18 9 4 43 55 19 33 60 77 28 10 23
"Solyc01g109810.2" 10 5 4 10 35 9 17 15 33 11 10 16
"Solyc01g109820.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g109830.3" 318 371 194 443 184 220 156 216 219 152 126 197
"Solyc01g109850.3" 2214 2228 1567 2179 1020 1448 408 608 887 271 225 312
"Solyc01g109860.3" 70 75 34 24 15 28 0 3 4 0 0 0
"Solyc01g109870.3" 1043 994 594 897 684 634 468 668 916 840 833 921
"Solyc01g109880.3" 2291 2120 988 2101 5261 1486 1283 2587 3720 5491 3304 3139
"Solyc01g109890.3" 822 880 520 408 488 250 373 609 666 313 250 381
"Solyc01g109895.1" 2 3 2 0 11 0 4 9 19 0 0 0
"Solyc01g109910.4" 266 288 156 133 128 105 120 182 205 136 134 156
"Solyc01g109930.4" 287 320 209 275 150 220 104 152 199 52 85 88
"Solyc01g109940.3" 1725 2459 1555 1790 1049 1388 960 1160 1528 829 945 1028
"Solyc01g109950.4" 0 2 0 0 0 0 0 2 0 0 0 0
"Solyc01g109960.3" 214 222 143 179 126 108 84 113 134 107 97 116
"Solyc01g109970.3" 304 354 204 483 274 369 223 282 335 167 210 273
"Solyc01g109980.4" 103 94 50 240 236 151 138 194 233 140 142 178
"Solyc01g109990.4" 385 515 202 464 396 235 329 372 477 270 240 273
"Solyc01g110000.3" 849 1014 615 826 594 612 396 441 605 158 111 166
"Solyc01g110010.3" 35 72 29 64 34 36 30 31 37 7 12 11
"Solyc01g110020.4" 153 263 159 289 162 234 171 192 268 115 127 144
"Solyc01g110030.3" 230 277 145 179 158 123 118 143 185 81 107 107
"Solyc01g110050.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110060.3" 80 65 34 57 16 40 2 9 8 3 1 0
"Solyc01g110070.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110080.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110090.1" 1 2 0 0 0 0 0 0 0 0 0 0
"Solyc01g110100.4" 73 136 65 30 47 38 26 40 37 1 13 11
"Solyc01g110110.3" 69 52 50 102 28 42 46 42 80 81 72 97
"Solyc01g110120.3" 7455 11949 6174 11986 4194 8158 4397 5112 5701 3128 3270 4199
"Solyc01g110130.3" 871 1164 566 779 353 522 442 571 615 19 60 49
"Solyc01g110140.4" 1 0 0 0 1 0 0 0 0 0 0 0
"Solyc01g110150.2" 128 112 46 52 63 44 45 61 105 241 207 205
"Solyc01g110160.4" 131 132 62 101 19 57 12 21 16 0 0 0
"Solyc01g110170.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110180.4" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110190.4" 197 202 97 101 81 62 27 26 30 3 1 8
"Solyc01g110200.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110210.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110220.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110230.1" 0 0 0 0 0 0 0 3 0 0 0 0
"Solyc01g110240.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110250.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110260.3" 0 0 1 0 0 0 0 0 0 0 0 0
"Solyc01g110270.3" 174 248 149 151 82 112 67 69 63 63 64 82
"Solyc01g110280.3" 92 103 46 68 38 61 37 39 61 23 21 20
"Solyc01g110290.3" 1555 1725 893 996 472 833 444 561 730 61 98 102
"Solyc01g110300.4" 581 556 298 394 392 318 296 417 515 245 273 279
"Solyc01g110310.3" 75 81 36 74 66 47 32 46 55 89 62 99
"Solyc01g110320.4" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc01g110330.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110340.4" 180 185 100 218 49 172 19 30 39 34 45 48
"Solyc01g110350.2" 48 26 30 42 25 15 11 30 38 21 8 12
"Solyc01g110360.3" 3035 2548 1772 2106 1133 1936 672 955 1141 23 21 16
"Solyc01g110370.4" 183 246 129 122 87 83 79 99 127 93 92 101
"Solyc01g110380.3" 927 960 525 927 666 656 548 697 845 267 233 336
"Solyc01g110390.2" 1870 1554 944 1168 698 1247 536 579 760 830 757 776
"Solyc01g110400.2" 279 383 289 213 175 292 165 197 217 112 103 95
"Solyc01g110410.3" 943 757 426 518 577 506 309 541 658 650 473 605
"Solyc01g110440.5.1" 722 1560 1034 606 497 553 370 544 815 221 243 280
"Solyc01g110430.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110450.3" 1450 1301 870 1048 784 984 513 652 863 346 455 442
"Solyc01g110460.4" 147 199 126 150 131 99 82 136 152 42 62 52
"Solyc01g110470.3" 54 67 49 70 54 67 46 55 87 26 29 29
"Solyc01g110480.4" 2635 3300 1998 893 1778 784 1322 1701 2100 691 692 722
"Solyc01g110490.4" 261 212 155 265 184 169 126 158 213 143 131 142
"Solyc01g110500.3" 0 0 0 0 0 0 0 0 0 3 0 1
"Solyc01g110510.3" 2 5 1 0 0 2 8 2 4 0 0 2
"Solyc01g110520.3" 672 1274 704 939 582 628 777 801 1088 911 1042 1025
"Solyc01g110530.3" 866 941 740 650 470 634 347 512 629 220 179 182
"Solyc01g110540.3" 1655 785 511 498 412 650 171 333 337 220 138 149
"Solyc01g110550.3" 163 180 119 126 69 132 34 59 40 51 33 40
"Solyc01g110555.1" 31 37 19 25 54 23 5 12 10 4 7 1
"Solyc01g110570.3" 74 52 29 58 7 50 5 8 12 1 0 0
"Solyc01g110580.2" 3 1 0 3 0 0 0 0 0 0 0 0
"Solyc01g110590.4" 2 0 0 2 0 0 0 2 1 0 0 0
"Solyc01g110600.2" 22 10 6 24 41 30 27 48 80 0 0 0
"Solyc01g110610.4" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110620.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110630.4" 0 0 0 0 0 0 0 1 1 0 0 0
"Solyc01g110640.2" 2 1 0 3 2 0 1 2 2 7 1 1
"Solyc01g150172.1" 15 6 2 12 16 7 10 5 12 9 7 6
"Solyc01g110647.1" 0 2 1 0 2 0 0 0 0 0 0 0
"Solyc01g110660.4" 5 1 3 2 1 1 0 5 4 3 2 1
"Solyc01g110670.3" 38 31 17 21 8 13 4 9 7 1 0 1
"Solyc01g110680.4" 5 7 2 6 2 6 1 0 1 0 0 0
"Solyc01g150173.1" 0 2 0 0 0 1 0 0 0 1 1 0
"Solyc01g150174.1" 5 7 2 6 3 4 8 2 1 4 5 9
"Solyc01g110686.1" 1 1 1 4 1 1 2 8 5 8 0 4
"Solyc01g150175.1" 0 1 1 3 1 0 0 0 0 1 0 0
"Solyc01g110710.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110720.2" 3 0 1 1 1 0 1 0 2 2 1 1
"Solyc01g110730.4" 0 0 0 0 0 2 0 0 0 0 0 0
"Solyc01g110770.2" 0 0 0 0 0 0 0 0 0 1 0 0
"Solyc01g110780.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110790.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110800.3" 0 0 0 0 0 0 0 0 1 0 0 0
"Solyc01g110810.3" 34 38 20 31 28 41 18 13 31 23 11 7
"Solyc01g110820.4" 99 107 51 107 72 48 59 71 79 18 15 31
"Solyc01g110825.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g110840.3" 5 2 1 1 1 1 1 2 4 0 2 0
"Solyc01g110860.1" 0 0 2 0 0 0 0 0 0 0 1 0
"Solyc01g110870.3" 0 0 0 0 0 0 5 3 0 0 0 0
"Solyc01g110880.1" 1 0 0 0 0 0 0 0 5 0 0 2
"Solyc01g110890.1" 0 0 0 0 0 0 1 3 0 0 0 0
"Solyc01g110900.1" 0 1 0 0 1 0 0 0 0 0 0 2
"Solyc01g110903.1" 0 1 0 1 0 0 0 0 0 4 0 0
"Solyc01g110907.1" 5 6 2 8 6 13 5 2 9 14 9 9
"Solyc01g110920.4" 13 15 9 15 33 19 24 30 31 6 5 5
"Solyc01g110930.1" 0 0 0 0 0 1 0 0 0 0 0 0
"Solyc01g110940.3" 0 0 0 3 0 0 0 0 0 0 0 0
"Solyc01g110950.3" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc01g110960.4" 535 776 360 433 243 197 101 131 170 5 12 16
"Solyc01g110970.3" 5 3 1 1 1 3 1 0 0 0 0 0
"Solyc01g110980.4" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc01g110990.2" 457 637 299 517 340 287 376 470 616 388 371 503
"Solyc01g111000.4" 2 3 1 1 0 0 1 1 3 2 0 1
"Solyc01g111010.4" 7 6 5 7 5 18 2 0 8 0 0 0
"Solyc01g111020.3" 523 501 214 459 296 249 125 168 167 88 82 116
"Solyc01g111030.2" 0 0 0 0 0 0 0 0 0 0 1 0
"Solyc01g111040.4" 142 97 50 72 109 57 76 99 154 1369 1091 1215
"Solyc01g111050.4" 1 6 4 3 0 0 3 0 0 0 1 2
"Solyc01g111060.4" 695 939 590 845 478 786 447 572 673 539 639 760
"Solyc01g111070.3" 500 428 256 77 12 59 5 11 10 1 1 0
"Solyc01g150176.1" 1672 1710 1095 1433 797 1513 1996 1999 2737 273 218 226
"Solyc01g111090.3" 179 146 98 72 118 73 76 90 117 92 69 80
"Solyc01g111100.5" 689 1004 636 179 72 147 10 8 25 1 0 0
"Solyc01g111110.3" 110 115 57 178 108 163 53 66 138 24 19 17
"Solyc01g111120.4" 1918 1684 1052 1687 730 1461 392 497 656 247 230 321
"Solyc01g111130.4" 86 77 66 154 83 63 57 81 103 87 72 79
"Solyc01g111140.3" 237 286 157 330 269 249 179 146 260 101 107 105
"Solyc01g111150.2" 1031 1126 898 849 435 692 380 494 719 503 434 557
"Solyc01g111160.3" 5293 6809 3304 7647 6251 4852 1709 2080 2348 3 2 7
"Solyc01g111170.3" 10855 17503 13605 14575 6405 12954 6537 7337 8690 1418 1353 1639
"Solyc01g111190.4" 56 61 41 40 46 43 25 21 49 14 16 16
"Solyc01g111200.3" 2910 4950 3072 1899 1511 1459 2018 2225 2720 1021 1251 1335
"Solyc01g111210.3" 160 195 109 159 159 184 83 104 150 1 0 0
"Solyc01g111220.3" 45 38 20 88 34 40 11 21 8 1 0 0
"Solyc01g111230.3" 20 26 11 26 115 28 248 377 549 0 0 0
"Solyc01g111240.4" 1938 2996 1212 3132 2097 1648 2081 2728 3123 1365 1394 1736
"Solyc01g111250.3" 10 11 3 2 3 0 33 45 40 1072 1224 1312
"Solyc01g111260.2" 779 847 483 641 1167 528 1410 1901 2491 437 347 307
"Solyc01g111270.3" 99 107 50 47 164 48 222 290 381 78 110 111
"Solyc01g111280.3" 148 231 154 165 276 152 517 658 685 71 86 73
"Solyc01g111290.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g111300.4" 1094 1838 1200 1591 1340 981 1124 1462 1896 470 369 409
"Solyc01g111310.3" 30 32 20 59 32 52 14 25 23 0 2 1
"Solyc01g111320.3" 620 1146 675 1013 480 1129 640 725 839 354 474 680
"Solyc01g111330.4" 374 598 416 469 97 496 26 35 34 1 0 0
"Solyc01g111340.4" 23 24 9 78 51 54 6 9 37 102 90 111
"Solyc01g111350.3" 987 936 697 2752 1410 1908 491 597 857 2074 1703 2270
"Solyc01g111360.3" 921 1250 765 916 870 1014 605 719 954 702 689 587
"Solyc01g111370.3" 175 227 114 240 157 133 95 104 148 62 82 90
"Solyc01g111380.3" 214 199 123 248 177 195 136 190 196 109 130 110
"Solyc01g111400.4" 476 667 379 1323 428 796 372 491 580 90 109 148
"Solyc01g111410.3" 126 184 98 159 69 109 75 78 111 45 94 85
"Solyc01g111420.3" 517 436 294 355 431 291 314 441 647 86 92 120
"Solyc01g111430.2" 124 176 99 20 156 23 71 130 177 55 36 54
"Solyc01g111450.3" 1057 890 584 605 389 538 269 378 487 235 222 343
"Solyc01g150177.1" 7 7 4 8 16 3 5 11 7 0 5 4
"Solyc01g111460.3" 10 9 4 20 7 10 10 11 15 5 4 9
"Solyc01g111470.4" 120 144 76 132 141 77 99 105 152 53 69 79
"Solyc01g111480.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g111500.3" 5 4 4 4 3 0 3 2 1 2 3 0
"Solyc01g111510.3" 1844 3543 1797 2748 1266 2333 967 1099 1379 709 801 623
"Solyc01g111520.3" 1592 1094 598 984 1000 699 523 811 1076 415 347 351
"Solyc01g111530.3" 1017 1897 686 1537 1063 784 1179 1167 1545 681 767 975
"Solyc01g111540.4" 0 2 0 0 14 1 10 16 15 0 0 0
"Solyc01g111550.3" 129 110 81 85 51 44 48 49 60 4 1 1
"Solyc01g111560.3" 1088 1116 741 1457 922 1068 397 588 700 174 162 185
"Solyc01g111570.3" 3877 2964 1488 3925 2614 2842 1276 1411 1877 30 9 8
"Solyc01g111580.3" 498 915 518 366 359 285 350 417 563 194 201 303
"Solyc01g111590.4" 56 71 47 53 22 74 10 15 8 1 2 0
"Solyc01g111600.3" 847 1911 1106 1462 1429 1367 753 883 1337 734 913 591
"Solyc01g111610.3" 61 36 14 9 14 14 0 14 3 0 0 0
"Solyc01g111620.3" 213 219 155 115 74 66 73 96 138 39 16 21
"Solyc01g111630.3" 3337 3536 2052 3004 1322 2210 1192 1289 1758 158 179 259
"Solyc01g111640.3" 10 11 11 13 2 18 6 12 9 3 1 4
"Solyc01g111650.3" 1031 1657 791 963 1203 1007 557 739 984 1351 805 794
"Solyc01g111660.4" 128 123 98 32 38 37 10 14 27 3 8 8
"Solyc01g111670.4" 79 88 58 38 48 37 33 61 55 22 31 32
"Solyc01g111680.4" 343 456 211 435 252 272 268 333 403 209 231 255
"Solyc01g111690.3" 133 80 57 67 60 60 19 43 61 20 15 31
"Solyc01g111700.2" 2 6 5 19 11 7 0 1 0 0 0 0
"Solyc01g111710.4" 1051 1049 666 844 666 609 530 775 914 418 393 541
"Solyc01g111720.4" 582 600 359 638 401 468 383 379 456 490 421 505
"Solyc01g111730.3" 612 351 229 220 230 174 151 157 319 273 272 304
"Solyc01g111740.3" 229 302 156 309 141 247 88 78 123 21 28 33
"Solyc01g111750.4" 110 122 84 140 42 153 54 52 71 110 102 129
"Solyc01g111760.4" 5851 7640 4570 5931 2665 4515 3181 3502 4035 1421 1500 1763
"Solyc01g111770.2" 476 547 309 379 251 246 202 291 292 122 161 213
"Solyc01g111780.4" 936 1022 517 1080 718 633 536 716 919 505 411 522
"Solyc01g111790.2" 0 0 0 0 0 0 0 5 0 0 0 0
"Solyc01g111800.4" 30 58 44 44 28 43 12 20 20 10 5 6
"Solyc01g111810.3" 95 82 72 81 76 78 63 102 88 53 33 57
"Solyc01g111820.2" 0 2 1 0 0 0 1 0 2 0 0 1
"Solyc01g111825.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g111830.3" 2579 2568 1714 1641 1001 1470 439 746 813 41 39 43
"Solyc01g111840.3" 33 43 18 28 67 34 47 66 63 2 4 3
"Solyc01g111850.3" 1 1 0 2 6 0 0 0 0 0 0 0
"Solyc01g111860.4" 225 284 167 304 198 203 214 183 229 222 266 242
"Solyc01g111870.3" 44 111 22 67 39 33 23 19 47 8 5 3
"Solyc01g111880.4" 28 39 21 77 32 71 23 21 37 3 3 11
"Solyc01g111890.3" 222 202 106 245 189 151 114 119 187 37 26 41
"Solyc01g111900.4" 2 0 0 0 4 0 2 7 7 0 0 0
"Solyc01g111910.3" 236 343 127 447 327 268 280 382 425 238 229 284
"Solyc01g111920.3" 384 590 374 331 266 214 180 269 309 183 153 197
"Solyc01g111930.4" 365 545 365 348 162 314 156 168 197 7 7 14
"Solyc01g111940.4" 747 1351 776 867 661 918 628 732 822 1039 1158 1239
"Solyc01g111950.4" 90 93 47 46 10 30 2 4 10 10 7 5
"Solyc01g111960.3" 0 0 0 0 0 0 0 0 1 0 0 0
"Solyc01g111970.4" 9 6 5 3 3 3 53 71 94 295 231 278
"Solyc01g111980.3" 198 281 135 16 114 8 153 187 185 21 20 20
"Solyc01g111990.3" 258 286 140 297 153 158 113 147 136 82 94 175
"Solyc01g112000.4" 324 267 166 108 203 83 70 113 174 4 4 11
"Solyc01g112010.3" 10 36 22 22 38 36 15 10 9 8 8 12
"Solyc01g112020.3" 529 599 344 508 290 319 220 240 307 135 165 195
"Solyc01g112025.1" 98 155 79 157 134 85 82 118 144 117 109 118
"Solyc01g112050.3" 287 468 237 309 334 172 387 505 558 225 192 242
"Solyc01g112040.2" 1 5 3 1 1 0 7 3 6 0 0 4
"Solyc01g112060.4" 274 349 231 373 134 259 51 81 128 9 7 18
"Solyc01g112070.4" 14 15 6 2 4 2 2 3 8 4 4 4
"Solyc01g112080.3" 453 638 418 561 172 331 60 84 94 3 6 7
"Solyc01g112090.3" 44 51 25 21 15 14 17 25 19 5 2 3
"Solyc01g112100.3" 730 720 521 738 894 653 1529 1932 2461 8959 8217 9445
"Solyc01g112105.1" 0 0 1 3 1 2 11 17 6 157 118 148
"Solyc01g112120.4" 5 3 0 1 5 6 32 39 47 930 821 858
"Solyc01g112130.4" 1 2 0 1 1 1 4 1 2 71 68 44
"Solyc01g112140.4" 423 372 251 176 41 187 17 20 40 0 2 1
"Solyc01g112150.3" 659 1177 736 579 439 398 682 655 1038 433 567 723
"Solyc01g112160.4" 259 290 236 189 68 136 55 89 108 29 31 45
"Solyc01g112170.3" 137 127 96 81 68 87 64 75 94 98 88 110
"Solyc01g112180.4" 98 80 32 71 58 51 37 48 72 114 45 92
"Solyc01g112190.3" 29 34 18 19 17 5 16 31 37 2 3 4
"Solyc01g112200.3" 22 34 17 44 17 33 35 37 37 4 9 13
"Solyc01g112210.3" 344 364 180 240 338 212 287 315 447 153 139 170
"Solyc01g112220.4" 35 41 21 21 42 10 38 54 53 13 11 9
"Solyc01g112230.4" 0 1 0 2 4 1 18 36 17 7 3 3
"Solyc01g112240.4" 267 315 152 222 250 181 192 233 260 211 198 216
"Solyc01g112250.4" 1004 1226 687 885 539 624 533 817 932 615 517 632
"Solyc01g112260.4" 939 1079 751 484 359 423 380 473 674 19 11 18
"Solyc01g112270.1" 1 1 0 1 0 0 0 0 0 0 0 0
"Solyc01g112280.3" 1161 1266 748 1450 924 1065 708 1015 1161 651 522 788
"Solyc01g112290.4" 1176 1370 821 1601 670 1239 537 692 843 578 667 860
"Solyc01g112310.4" 143 188 108 141 53 105 64 56 87 64 52 98
"Solyc01g112315.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g112320.3" 213 245 140 294 200 224 125 248 286 213 184 281
"Solyc01g112330.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g112340.3" 176 253 169 243 127 132 168 212 267 94 62 93
"Solyc01g112350.3" 834 1233 501 974 629 593 674 754 1000 341 373 517
"Solyc01g112370.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc01g112380.2" 0 0 0 0 0 0 1 0 0 0 0 0
"Solyc02g004000.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g004003.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g004005.1" 0 0 1 0 0 0 0 0 0 0 0 0
"Solyc02g004007.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g044050.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g044040.3" 0 0 0 0 0 0 0 2 0 0 0 0
"Solyc02g044030.1" 3 1 0 0 0 0 0 0 0 0 0 0
"Solyc02g044020.3" 4 7 4 16 8 6 4 0 2 2 2 0
"Solyc02g044000.3" 0 0 0 0 0 0 0 0 2 0 0 0
"Solyc02g044005.1" 0 0 0 0 0 0 0 2 1 2 0 0
"Solyc02g043990.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g043980.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g043970.1" 0 0 0 0 0 0 0 0 0 2 1 1
"Solyc02g043960.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g043965.1" 0 0 0 0 0 0 0 0 0 0 0 1
"Solyc02g043950.1" 0 0 0 1 0 0 0 0 0 0 0 0
"Solyc02g043940.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g043900.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g043880.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g043885.1" 0 0 0 0 1 0 0 0 0 0 0 0
"Solyc02g043860.3" 749 830 418 977 579 533 358 428 604 314 272 356
"Solyc02g043820.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g043810.4" 0 3 0 3 7 0 2 2 5 7 3 0
"Solyc02g043813.1" 0 0 0 0 0 0 0 0 1 1 0 0
"Solyc02g043817.1" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc02g055560.1" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc02g150122.1" 3 7 3 2 5 1 1 1 1 3 6 4
"Solyc02g055550.3" 148 141 101 107 111 96 65 78 124 72 69 85
"Solyc02g055540.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g055530.4" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g055533.1" 0 0 0 1 3 0 0 0 0 0 0 0
"Solyc02g055537.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g055500.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g150121.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g055470.2" 35 31 15 26 18 30 11 17 22 7 15 24
"Solyc02g055460.3" 243 270 128 220 180 173 103 125 199 104 103 143
"Solyc02g055440.4" 671 656 369 694 451 838 199 250 340 7 11 20
"Solyc02g055430.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g055390.2" 0 0 0 0 1 0 0 0 0 0 0 0
"Solyc02g055395.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g049070.4" 309 404 229 330 158 227 110 97 155 130 176 149
"Solyc02g049080.1" 0 0 0 0 0 2 0 0 0 0 0 0
"Solyc02g049090.1" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc02g049100.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g150117.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g150118.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g150119.1" 46 83 37 47 28 39 42 41 41 12 11 21
"Solyc02g049108.1" 77 38 9 29 25 28 13 34 32 12 8 14
"Solyc02g050170.1" 0 1 0 0 1 2 0 0 0 0 0 0
"Solyc02g050180.4" 51 70 23 50 36 46 28 29 41 16 22 25
"Solyc02g050190.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g050195.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g050200.2" 22 20 20 49 14 31 8 20 31 0 1 1
"Solyc02g050210.2" 22 15 10 36 14 21 6 6 8 0 1 2
"Solyc02g050240.4" 291 333 183 267 150 174 100 142 177 100 114 128
"Solyc02g050260.2" 246 291 192 246 172 146 106 126 157 96 91 92
"Solyc02g050263.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g050265.1" 0 0 0 0 0 0 0 2 0 0 0 0
"Solyc02g050267.1" 0 1 0 0 1 0 0 2 0 0 0 0
"Solyc02g050280.4" 202 180 95 205 170 139 114 140 143 108 100 156
"Solyc02g050290.1" 0 0 0 1 0 0 0 0 0 0 0 0
"Solyc02g050300.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g050320.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g050330.1" 8 9 4 13 17 11 6 10 12 3 4 7
"Solyc02g150120.1" 1833 1854 1150 1470 829 1278 875 970 1133 1058 1133 1170
"Solyc02g005000.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005003.1" 0 0 0 0 0 0 0 0 0 1 0 1
"Solyc02g005007.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005070.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005100.2" 56 48 45 61 42 46 62 86 62 80 60 81
"Solyc02g005110.3" 298 274 156 192 243 190 109 100 148 10 12 14
"Solyc02g005140.3" 7 1 0 11 7 8 5 5 7 6 3 8
"Solyc02g005145.1" 0 0 0 0 1 0 0 0 0 0 0 0
"Solyc02g005180.3" 210 235 134 199 121 149 62 63 101 53 47 47
"Solyc02g005200.4" 273 168 100 275 100 145 38 66 71 150 121 163
"Solyc02g005210.3" 454 574 311 487 320 498 232 313 303 515 547 530
"Solyc02g005280.1" 12 17 18 18 5 18 22 24 23 4 6 9
"Solyc02g005290.4" 440 389 176 316 318 213 161 187 205 172 230 169
"Solyc02g005300.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005305.1" 16 25 13 12 15 12 10 9 22 2 4 5
"Solyc02g005310.3" 29 41 9 18 49 21 26 36 42 68 61 66
"Solyc02g005320.2" 54 34 7 21 46 26 23 52 34 55 47 42
"Solyc02g005325.1" 0 2 0 1 1 0 4 0 4 1 0 2
"Solyc02g005330.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005335.1" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc02g005340.4" 0 0 0 0 0 0 0 1 0 0 0 0
"Solyc02g005350.3" 976 1266 754 907 484 780 289 388 438 402 425 484
"Solyc02g005360.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005370.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005390.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005400.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005410.3" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005420.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005430.2" 0 0 0 0 0 0 0 3 0 0 0 0
"Solyc02g005440.2" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005480.4" 950 1562 838 1136 811 1537 1440 1542 1850 778 1138 1007
"Solyc02g005490.3" 0 0 0 0 11 0 0 0 0 0 0 0
"Solyc02g005500.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005510.4" 232 293 151 188 101 182 94 87 95 86 90 87
"Solyc02g005520.2" 44 91 52 58 54 54 49 44 68 41 78 53
"Solyc02g005525.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005550.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005560.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005570.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005580.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005600.1" 0 0 0 0 0 0 0 0 0 0 0 0
"Solyc02g005601.1" 0 0 0 0 0 0 0 0 0 0 0 0
